"soil_name","horizon","ca_Mg_horizon","k_Mg_horizon","mg_Mg_horizon","p_Mg_horizon","n_Mg_ha","c_Mg_ha.x","c_Mg_ha.y","base_sat","ph.cacl","ph.h2o","bulk_density","bulk_density_sd","sand","silt","clay","frag"
"smithdale","40_100",8.23663872e-05,3.7319241024e-05,7.2870027264e-05,8.243368e-07,4.3572088,9.757456,25.739496,23.4166666666667,4.24545454545455,5.052,1.7,0.05,62.636,16.14,21.224,1.04
"smithton","0_10",4.86333449477352e-06,1.0537224738676e-06,2.10744494773519e-06,NA,NA,NA,NA,10,NA,4.7,1.3509262485482,0.246635757280942,48.6,45.5,5.9,0
"smithton","10_20",4.54174033205178e-06,1.14276047064529e-06,2.37342559287867e-06,NA,NA,NA,NA,9.5,NA,4.75,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"smithton","20_40",7.80544104308389e-06,2.34163231292517e-06,5.04351575091575e-06,NA,NA,NA,NA,9,NA,4.8,1.50104635443921,0.215883238671701,51.7,41.6,6.7,0
"smithton","40_100",2.29610516566244e-05,1.49246835768058e-05,2.06649464909619e-05,NA,NA,NA,NA,11,NA,4.75,1.59451747615447,0.19649269329816,51.8,40.05,8.15,0
"susquehanna","0_10",1.951872e-05,7.75326933333333e-06,7.91592533333333e-06,NA,1.11148266666667,14.2324,19.6542666666667,17.5,4.2,4.9,1.36,0.226274169979695,59.6333333333333,36.2666666666667,4.1,0.333333333333333
"susquehanna","10_20",7.0446e-05,1.03027275e-05,4.12989675e-05,NA,0.58705,9.90646875,13.86905625,29.5,4.3,4.8,1.475,0.162634559672906,29.7,44.95,25.35,0.5
"susquehanna","20_40",0.00043011,5.86755e-05,0.0001799028,NA,1.3452,16.874,15.576,38.5,4.15,4.725,1.77,0.0761577310586392,30.8,19.95,49.25,0
"susquehanna","40_100",0.00171308,0.000226645714285714,0.000825997714285713,NA,2.9945,18.532,14.69,51.75,4.225,4.68571428571429,1.88333333333333,0.0553774924194538,32.9857142857143,18.0571428571429,48.9571428571429,0
"tate","0_10",6.75459e-05,3.01732816666667e-05,3.318922e-05,2.77966666666667e-07,10.7434116666667,23.76615,242.317441666667,10.5,3.63333333333333,4.2,1.55,0.246635757280942,72.6666666666667,37,14.3,10.3333333333333
"tate","10_20",2.959e-06,6.462456e-06,9.23208e-07,0,1.4795,9.82388,23.19856,8,4.2,4.65,1.345,0.205060966544099,57.8,24.25,17.95,12
"tate","20_40",5.20429e-06,3.204747e-06,2.793882e-06,0,1.753024,12.32595,15.33896,8,4.05,4.7,1.505,0.0919238815542513,51.95,24.5,23.55,9
"tate","40_100",2.4611328e-05,3.89935728e-05,3.747074688e-05,0,2.2304016,6.921936,12.562032,21,4.26,5.02,1.526,0.0998999499499374,58.04,21.62,20.34,16
"tippah","0_10",4.9278e-05,6.5403e-06,6.6564e-06,NA,0.9417,19.995,NA,37,4.2,4.9,1.29,0.246635757280942,9.8,81.3,8.9,0
"tippah","10_20",4.22674866386109e-05,6.28518258854908e-06,1.5119600073153e-05,NA,0.7398641508665,13.8449826251256,NA,29.5,4.225,4.825,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"tippah","20_40",5.8695e-05,1.05651e-05,4.65948e-05,NA,0.8428,10.234,NA,22,4.25,4.75,1.505,0.0919238815542513,6.15,70.15,23.7,0
"tippah","40_100",0.00118848666666666,0.0001072812,0.000776148799999999,NA,2.2218,20.102,NA,57.6666666666667,4.2,4.76666666666667,1.76333333333333,0.187171935218219,4.7,58.4333333333333,36.8666666666667,0
"toccoa","0_10",9.578844e-05,1.3250952e-05,1.5603192e-05,3.39768e-07,2.391444,NA,27.37746,55.5,5.05,5.5,1.32,0.246635757280942,38.65,37.15,24.2,1
"toccoa","10_20",4.621168125e-05,6.0639271875e-06,6.9426e-06,2.4588375e-07,1.214955,NA,12.36650625,46.75,5.2,5.725,1.45,0.210069553241103,62.25,23.925,13.825,0.25
"toccoa","20_40",5.62186666666667e-05,1.2948e-05,1.9256e-05,3.486e-07,1.0624,NA,5.644,40,4.6,5.3,1.66,0.215883238671701,65.5333333333333,23.9333333333333,10.5333333333333,0
"toccoa","40_100",0.000193887516,2.39988762e-05,6.58531584e-05,8.74276e-07,1.6947504,NA,17.14926,49.6,5.22,5.63,1.7,0.0360555127546399,69.48,19.92,10.6,1.1
"toinette","0_10",8.91611324041812e-05,1.21178084494774e-05,8.91611324041812e-06,NA,2.44517650987224,NA,33.9082488385598,NA,4.7,5.3,1.3509262485482,0.246635757280942,80.1,15.4,4.5,0
"toinette","10_20",5.08381901684506e-05,8.28501341217833e-06,4.83475583734544e-06,NA,1.69216454307091,NA,19.9983082362925,NA,4.45,5.05,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"toinette","20_40",1.02071152101866e-05,7.0248969387755e-06,0,NA,1.50104635443921,NA,6.60460395953253,NA,4.2,4.8,1.50104635443921,0.215883238671701,84.3,11.8,3.9,0
"toinette","40_100",0.000137128502949284,4.10428798362161e-05,2.98493671536117e-05,NA,4.17763578752471,NA,14.6695607806211,NA,4.13333333333333,4.9,1.59451747615447,0.19649269329816,78.7666666666667,5.53333333333333,15.7,0
"townley","0_10",0.00012023243612079,2.58162006097561e-05,1.16720027874564e-05,NA,NA,NA,NA,58,NA,5.3,1.3509262485482,0.246635757280942,21,52.5,26.5,0
"townley","10_20",0.000113543508301295,2.05696884716152e-05,1.40647442540958e-05,NA,NA,NA,NA,47.5,NA,5.1,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"townley","20_40",0.000198138118785976,2.69287715986394e-05,3.17020990057561e-05,NA,NA,NA,NA,37,NA,4.9,1.50104635443921,0.215883238671701,9,39.9,51.1,0
"townley","40_100",0.00028191068978411,8.58169305666336e-05,6.19948394728858e-05,NA,NA,NA,NA,18,NA,4.66666666666667,1.59451747615447,0.19649269329816,6.83333333333333,44.4666666666667,48.7,0
"toxaway","0_10",0.00011024,4.134e-07,7.8864e-06,2.12e-07,4.4308,NA,43.036,24,4.5,5,1.06,0.246635757280942,7,58.8,34.2,0
"toxaway","10_20",0.00010057757219205,5.71380235322643e-07,7.64770468816461e-06,3.66269381617079e-07,5.11312056737442,NA,52.0102521896252,16.5,4.5,5.075,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"toxaway","20_40",7.1262e-05,8.346e-07,6.42e-06,6.42e-07,5.992,NA,65.056,9,4.5,5.15,1.07,0.0282842712474619,7.25,59.3,33.45,0
"toxaway","40_100",0.000107342666666667,2.89380000000001e-06,2.70088000000001e-05,1.2614e-05,11.6246666666667,NA,123.914,6.33333333333333,4.3,5.06666666666667,1.23666666666667,0.0288675134594813,9.83333333333333,62.0333333333333,28.1333333333333,0
"trimont","0_10",2.43922e-05,1.161888e-05,5.47428e-06,NA,2.793,43.9432,42.5467,12,4.3,5,0.95,0.246635757280942,50.6,28,21.4,2
"trimont","10_20",5.313168e-05,1.54791e-05,9.84312e-06,NA,3.1752,49.95648,23.814,16.5,4.6,5.05,1.12,0.183847763108502,45.2,28.15,26.65,5.5
"trimont","20_40",2.983038e-05,3.52076985e-05,2.8417362e-05,NA,2.6167,30.61539,11.25181,19,4.65,5.3,1.37,0.0282842712474618,45.75,20.8,33.45,4.5
"trimont","40_100",4.34213333333332e-05,0.0001995074575,5.21055999999999e-05,NA,3.50084499999999,18.318375,11.805175,17.8333333333333,4.71666666666667,5.7,1.42833333333333,0.170577450639487,63.4833333333333,15.5333333333333,20.9833333333333,5
"troup","0_10",3.02682857142857e-05,4.86113333333333e-06,4.61134285714286e-06,2.56355e-06,1.00593333333333,14.0857,27.4525,36.5384615384615,4.77647058823529,5.20714285714286,1.58,0.0989949493661166,76.3785714285714,7.36428571428571,3.5,0
"troup","10_20",4.59257142857143e-06,2.47705714285714e-06,9.08742857142857e-07,6.156e-07,0.7182,7.48125,13.11,7.4,4.46,5.1,1.71,0.210069553241103,87.6285714285714,8.52857142857143,3.84285714285714,0
"troup","20_40",2.0779605e-05,4.92385263157895e-06,3.760119e-06,2.2038975e-06,0.713643,7.946025,7.1214375,38.2857142857143,4.92307692307692,5.355,1.5,0.215883238671701,73.025,8.425,3.965,0.05
"troup","40_100",3.1572086647315e-05,1.10028506603774e-05,9.25195663280116e-06,4.85749259433962e-06,2.40774849056604,11.0839703918723,8.39912264150944,18.0952380952381,4.69032258064516,5.19811320754717,1.87,0.459238500128201,74.2660377358491,7.7622641509434,5.13396226415094,0.188679245283019
"tuckasegee","0_10",3.21212194110591e-05,1.38621491966579e-05,4.58122309633138e-06,NA,5.60804896275048,83.7258014157114,NA,7,4.4,4.7,1.3509262485482,0.246635757280942,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966
"tuckasegee","10_20",2.275056e-05,9.818172e-06,3.244752e-06,NA,3.972024,59.30064,NA,7,4.4,4.7,1.11,0.210069553241103,56.4,28.1,15.5,16
"tuckasegee","20_40",9.7776e-06,4.448808e-06,1.368864e-06,NA,3.356976,55.4064,NA,3,4.6,5,0.97,0.215883238671701,58.5,31.1,10.4,16
"tuckasegee","40_100",6.643416e-05,1.4321736e-05,1.7626752e-05,NA,4.957524,49.2414,NA,8.66666666666667,4.46666666666667,5.26666666666667,1.17,0.09,57.5333333333333,22.2333333333333,20.2333333333333,28.6666666666667
"tusquitee","0_10",0.00020636451,2.62992015e-05,2.1059676e-05,NA,5.0025195,102.47688,132.27192,5,4.4,5.55,0.57,0.246635757280942,35.45,36.95,37.5,1
"tusquitee","10_20",6.048e-06,6.318e-06,1.944e-06,NA,2.2788,45.576,NA,4,4.4,5.4,1.2,0.210069553241103,52.6,28.7,18.7,10
"tusquitee","20_40",9.83136e-06,8.71416e-06,4.02192e-06,NA,4.714584,28.15344,NA,4,4.5,5.4,1.14,0.215883238671701,57.7,24.2,18.1,2
"tusquitee","40_100",4.54896e-05,2.094417e-05,2.27448e-05,NA,13.33098,20.5335,NA,8,4.55,5.05,1.3,0.15556349186104,64.2,20.15,15.65,19
"udorthents","0_10",0.00013536281010453,1.63326983449477e-05,2.3992450174216e-05,NA,NA,NA,15.4005592334495,37,NA,4.9,1.3509262485482,0.246635757280942,32.2,45.2,22.6,0
"udorthents","10_20",0.000127315237050097,1.77127872950019e-05,3.07666280558346e-05,NA,NA,NA,10.035781056308,31.5,NA,5,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"udorthents","20_40",0.000220954023373452,3.62953008503401e-05,7.27707272632129e-05,NA,NA,NA,6.90481323042037,26,NA,5.1,1.50104635443921,0.215883238671701,22.3,44.8,32.9,0
"udorthents","40_100",0.000455394191189717,0.000160440348450663,0.000385745667831289,NA,NA,NA,10.5238153426195,27,NA,4.9,1.59451747615447,0.19649269329816,43.6,32.7,23.7,0
"unaka","0_10",9.79961900696865e-05,1.65961289634146e-05,7.58680181184669e-06,NA,NA,81.7040195121951,NA,13,4.2,4.4,1.3509262485482,0.246635757280942,40.3,35.5,24.2,10
"unaka","10_20",9.23902339285717e-06,5.29885165178573e-06,8.15207946428574e-07,NA,NA,43.6136251339287,NA,2,4.4,4.8,1.5096443452381,0.210069553241103,40.2,39.3,20.5,10
"unaka","20_40",1.10477011686726e-05,5.38575431972789e-06,2.32001724542124e-06,NA,NA,32.5907184475841,NA,2,4.3,4.8,1.50104635443921,0.215883238671701,45.7,36,18.3,8
"unaka","40_100",1.63597493053449e-05,3.35805380478131e-06,2.06649464909619e-06,NA,NA,28.4143014250727,NA,2,4.3,4.8,1.59451747615447,0.19649269329816,58.9,28.85,12.25,10
"urban land","0_10",0.000869087276662718,4.22935750503659e-05,4.41054832664112e-05,NA,NA,39.280463741899,NA,98.8,6.77,6.97,1.3509262485482,0.246635757280942,43.63,36.81,19.56,16.9
"urban land","10_20",0.00120971451360489,5.22241535084896e-05,5.53711400353435e-05,NA,NA,45.270895567871,NA,97.55,6.735,7.025,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"urban land","20_40",0.0022727586622492,8.70977163689455e-05,9.40462580817634e-05,NA,NA,69.4595090681013,NA,96.3,6.7,7.08,1.50104635443921,0.215883238671701,39.07,39.12,21.81,13.7
"urban land","40_100",0.00811648461753993,0.000311043705112007,0.000335858364434704,NA,NA,248.054070261554,NA,96.3,6.7,7.08,1.59451747615447,0.19649269329816,47.1527031434407,24.7802985973975,23.2730709428291,3.29052854268621
"vance","0_10",0.000238573575493612,6.63845158536586e-05,5.26861236933798e-05,NA,2.28306536004646,NA,22.1551904761905,70,4.5,4.9,1.3509262485482,0.246635757280942,24,51.7,24.3,0
"vance","10_20",0.000242448881845239,3.70919615625001e-05,5.30790951785716e-05,NA,1.32848702380953,NA,9.0578660714286,72,4.4,4.9,1.5096443452381,0.210069553241103,26,56.5,17.5,0
"vance","20_40",0.000432901768620268,3.51244846938775e-05,0.00010123056614338,NA,2.01140211494854,NA,6.60460395953253,71,4.2,4.7,1.50104635443921,0.215883238671701,27.3,55.8,16.9,0
"vance","40_100",0.00155848138119338,0.00012685981040285,0.000396652167368186,NA,4.80268663817726,NA,41.1385508847853,79,4.34,4.8,1.59451747615447,0.19649269329816,35.84,44.48,26.56,0
"wadley","0_10",4.4750849621815e-05,4.65719315610617e-06,3.97652646405988e-06,9.47111877419667e-07,1.4206678161295,13.8372373580462,29.4209221496322,36.8333333333333,4.6875,5.01111111111111,1.3509262485482,0.246635757280942,62.5111111111111,10.0888888888889,3.22222222222222,0.555555555555556
"wadley","10_20",1.5096443452381e-05,2.35504517857144e-06,2.71735982142858e-06,6.30276514136907e-07,0.986929990699408,11.1713681547619,19.9650464657739,30.0833333333333,4.5,5.2,1.5096443452381,0.210069553241103,46.3,6.5,1.9,0
"wadley","20_40",1.8822089315299e-05,3.33664310589392e-06,3.07997825159439e-06,3.86857171697846e-07,0.743956099418934,10.8617590515164,13.5400010094246,23.3333333333333,4.65714285714286,5.175,1.50104635443921,0.215883238671701,76.625,10.5,3.5625,0.875
"wadley","40_100",0.000109260058006882,1.34063043101377e-05,3.02078146822512e-05,1.22163956435575e-06,2.85578079979266,12.6923591101896,12.5337046213122,28.5555555555556,4.65882352941177,5.36111111111111,1.59451747615447,0.19649269329816,61.5944444444444,8.85,5.42222222222222,0.5
"wagram","0_10",5.12676511324042e-05,3.65114837195122e-06,4.01225095818815e-06,6.84757496864112e-06,1.14349152308362,28.7544652003484,21.8667677221254,70,4.53333333333333,5.03333333333333,1.3509262485482,0.246635757280942,68.1333333333333,9.76666666666667,4.1,1
"wagram","10_20",1.1618e-05,2.041e-06,1.57e-06,1.256e-06,1.0362,9.8125,17.427,38,4.3,4.73333333333333,1.57,0.169705627484771,61.4333333333333,10.3,3.1,0
"wagram","20_40",3.31505325e-05,3.12287625e-06,2.690478e-06,9.1070545e-06,0.5231485,15.053865,11.850915,50.3333333333333,4.675,5.2,1.63,0.215883238671701,67.925,10.225,5.075,1.75
"wagram","40_100",0.000127617629791667,2.092565921875e-05,3.2589547375e-05,1.4363174375e-05,1.646812234375,16.83958375,13.6202515625,62.1,4.49166666666667,5.16666666666667,1.6775,0.105633012516605,77.99,9.575,12.2,1.58333333333333
"wahee","0_10",7.18692764227642e-05,1.73864208188153e-05,1.45900034843206e-05,2.84234882694541e-05,2.51272282229965,NA,25.1272282229965,52,6.3,5.63333333333333,1.3509262485482,0.246635757280942,61.8,27.4666666666667,10.6,0
"wahee","10_20",7.17521718587858e-05,1.13561821770375e-05,1.43724105346542e-05,1.95734357536167e-05,2.05110853705564,NA,19.9983082362925,47.375,5.7,5.40416666666667,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"wahee","20_40",0.000134007789600504,7.88325153348214e-06,2.64122615480769e-05,1.70092568699634e-05,2.81491222847985,NA,26.0529110508242,42.75,5.1,5.175,1.50104635443921,0.215883238671701,47.675,33.275,19,0.25
"wahee","40_100",0.000362286361353716,2.45272249901227e-05,0.000117204688181239,9.05239461562416e-07,2.62043002031226,NA,14.7696964781236,28.9,4.08,4.72,1.59451747615447,0.19649269329816,28.73,20.03,51.17,0.4
"wehadkee","0_10",0.000124420307491289,9.74693288327527e-06,2.26955609756098e-05,1.22258825493612e-06,1.70892170441347,NA,18.2375043554007,62.5,4.7,5.15,1.3509262485482,0.246635757280942,45.95,34.4,19.65,0
"wehadkee","10_20",0.000110204037202381,1.64853162500001e-05,2.01084626785715e-05,8.45400833333336e-07,3.48727843750001,NA,34.4198910714287,40,4.3,4.8,1.5096443452381,0.210069553241103,16.3,35.3,48.4,0
"wehadkee","20_40",0.000390272052154195,2.92704039115646e-05,5.6199175510204e-05,1.74121377114948e-06,4.42808674559567,NA,40.9785654761904,63,4.55,5.15,1.50104635443921,0.215883238671701,22.75,41.4,35.85,0
"wehadkee","40_100",0.00076345496758276,2.61181962594102e-05,0.000136235573162638,6.12294710843317e-06,10.4281442940502,NA,99.4978905120389,54.3333333333333,4.4,4.96666666666667,1.59451747615447,0.19649269329816,38.8666666666667,32.1333333333333,29,0
"whiteside","0_10",2.63288683697206e-06,6.16095519851461e-06,7.89866051091617e-07,NA,0.842523787831058,11.584702082677,NA,3,4.2,4.7,1.3509262485482,0.246635757280942,48.2886660985049,31.5216808172776,14.2365984772959,2.55253239021966
"whiteside","10_20",2.93015505293663e-06,6.85656282387172e-06,8.7904651588099e-07,NA,0.937649616939722,12.8926822329212,NA,3,4.2,4.7,1.5096443452381,0.210069553241103,46.7895312870223,30.4653139464118,15.1362533561418,2.95214027796427
"whiteside","20_40",4.84e-06,1.13256e-05,1.452e-06,NA,1.5488,21.296,NA,3,4.2,4.7,1.21,0.215883238671701,47,26.9,26.1,0
"whiteside","40_100",1.14603377777778e-05,2.23476586666667e-05,4.68832000000001e-06,NA,2.89113066666667,23.9625244444445,NA,2,4.13333333333333,4.8,1.30666666666667,0.0550757054728611,54.5,24.0666666666667,21.4333333333333,0.333333333333333
"wickham","0_10",5.5272e-05,2.37144375e-05,1.076535e-05,6.9795e-06,2.1432,14.852,9.91028571428572,85,5.13333333333333,5.8375,1.41,0.246635757280942,56.8578947368421,36.7315789473684,20.335,0
"wickham","10_20",6.14518510984791e-05,1.47092196778274e-05,1.18277212588889e-05,6.0722676105903e-06,0.467677753859129,7.6940533699405,8.98325304333517,74.8333333333333,5.2,5.52222222222222,1.5096443452381,0.210069553241103,65.4666666666667,36.62,23.2333333333333,0.0666666666666667
"wickham","20_40",0.000146137444444444,3.62686566666667e-05,3.27044213333333e-05,1.3750205e-05,0.717402,8.48356333333333,9.79310666666666,89,5.45,5.91111111111111,1.71,0.215883238671701,53.3888888888889,26.2555555555556,20.3555555555556,0.111111111111111
"wickham","40_100",0.000572058689418283,6.56673927756233e-05,0.0001307593166759,4.07490576315789e-05,1.51859842105263,20.9711210526316,9.64756643962848,77.85,5.695,5.81315789473684,1.69,0.19649269329816,52.3052631578947,24.1552631578947,23.5394736842105,0.157894736842105
"wilkes","0_10",4.32296399535424e-05,3.16116742160279e-06,2.75588954703833e-05,NA,NA,NA,NA,54,4.8,5.5,1.3509262485482,0.246635757280942,70.8,23.9,5.3,0
"wilkes","10_20",1.72099455357143e-05,1.17752258928572e-06,1.72099455357143e-05,NA,NA,NA,NA,51,4.7,5.9,1.5096443452381,0.210069553241103,72.4,23.4,4.2,0
"wilkes","20_40",9.1263618349904e-05,5.85408078231292e-06,0.000292163662428048,NA,NA,NA,NA,72,4.8,5.3,1.50104635443921,0.215883238671701,48.7,22.9,28.4,0
"wilkes","40_100",0.00138330769126305,3.19015111454225e-05,0.000407903082679932,NA,NA,8.17987465267243,NA,100,5.6,6.4,1.59451747615447,0.19649269329816,81.2,9.9,8.9,5
"woden","0_10",2.22902831010453e-05,1.18543778310105e-05,2.83694512195122e-06,NA,NA,5.06597343205575,NA,NA,NA,5.875,1.3509262485482,0.246635757280942,73.35,23.625,3.025,0
"woden","10_20",2.11350208333334e-05,8.83141941964289e-06,2.71735982142858e-06,NA,NA,3.0192886904762,NA,NA,NA,5.75,1.5096443452381,0.210069553241103,67.55,28.2,4.25,0
"woden","20_40",5.55387151142508e-05,2.63433635204081e-05,9.00627812663526e-06,NA,NA,5.17860992281528,NA,NA,NA,5.65,1.50104635443921,0.215883238671701,65.1,28.75,6.15,0
"woden","40_100",0.000401818403990926,0.00010260719959054,9.61494038121145e-05,NA,NA,10.6434041533311,NA,NA,NA,5.275,1.59451747615447,0.19649269329816,59.85,25.3125,14.8375,0
"wrightsville","0_10",0.000142355688559671,2.21173121481482e-05,4.92308215308643e-05,5.20241925925927e-07,2.2418833744856,39.6860225925927,25.0278548148149,42.1428571428571,3.975,4.73333333333333,1.42666666666667,0.11060440015358,18.3555555555556,59.0555555555556,22.5888888888889,1.44444444444444
"wrightsville","10_20",9.7960427755102e-05,1.31932113061225e-05,6.04057540408163e-05,3.66875142857143e-07,1.20401751428571,12.646075,17.9268535714286,39.1666666666667,3.85,4.62857142857143,1.67,0.210069553241103,15.5428571428571,58,26.4571428571429,0.142857142857143
"wrightsville","20_40",0.000237608316641975,3.38554647407407e-05,0.0001136523168,2.23222844444444e-07,1.27555911111111,12.4367013333333,11.7989217777778,42.5714285714286,3.825,4.68888888888889,1.598,0.0807465169527454,17.7111111111111,56.0666666666667,26.2222222222222,0.222222222222222
"wrightsville","40_100",0.0017123705050505,0.000183427478787878,0.000804996557575756,3.74754545454544e-07,4.02712424242423,25.7461239669421,27.3035454545454,59.6818181818182,3.87272727272727,4.72222222222222,1.78454545454545,0.0951171526448975,11.9222222222222,45.3555555555556,42.7222222222222,0
